Name;SKU;Barcodes;Price;Stock;Category;Laboratory;ActiveIngredients;Bioequivalent;Description;ISP_Code;TherapeuticAction;Units;Concentration;PrescriptionType
FERRANEM 30CAP.;7239;7800041042853;7000;100;FARMACIA;SANITAS;CIANOCOBALAMINA 1 MG,SULFATO FERROSO,VITAMINA C,ACIDO FOLICO 2 MG,FUMARATO FERROSO 330 MG,ACIDO ASCORBICO 100 MG;false;ANTIANEMICO;F-8730/16;ANTIANEMICO;30;CAPSULAS;RECETA MEDICA
FOLISANIN 5MG.30COM.;7247;7800038048165;5000;100;FARMACIA;SANITAS;ACIDO FOLICO;false;ANTIANEMICO;F-7505/16;ANTIANEMICO;30;COMPRIMIDOS;RECETA MEDICA
FOLISANIN 1MG.30COM.;7248;7800038043207;3500;100;FARMACIA;SANITAS;ACIDO FOLICO;false;ANTIANEMICO;F-8958/16;ANTIANEMICO;30;COMPRIMIDOS;RECETA MEDICA
GASTROLEN 30COM.R.E.;7253;7800041043409;7000;100;FARMACIA;SANITAS;BROMURO DE CLIDINIO 2.5 MG,BROMURO CLIDINIO 2.5 MG,CLORDIAZEPOXIDO 5 MG;false;TRATAMIENTO COLON IRRITABLE;F-8732/16;TRATAMIENTO COLON IRRITABLE;30;COMPRIMIDOS;RECETA MEDICA
MACROSAN 100MG.15CAP.(B.E);7266;7800038044471;5500;100;FARMACIA;SANITAS;NITROFURANTOINA 100 MG,NITROFURANTOINA MACROCRISTALES 100 MG;true;ANTISEPTICO URINARIO;F-3632/15;ANTISEPTICO URINARIO;15;CAPSULAS;RECETA MEDICA
MACROSAN 50MG.20CAP.(B.E);7268;7800038044457;4000;100;FARMACIA;SANITAS;NITROFURANTOINA MACROCRISTALES,NITROFURANTOINA 50 MG;true;ANTISEPTICO URINARIO;F-3633/15;ANTISEPTICO URINARIO;20;CAPSULAS;RECETA MEDICA
ZOMETIC 7.5MG.30COM.(B.E);7301;7800041047414;5500;100;FARMACIA;CHEMOPHARMA S.A.;ZOPICLONA 7.5 MG;true;HIPNOTICOS;F-8783/16;HIPNOTICOS;30;COMPRIMIDOS;RECETA RETENIDA
AMOVAL 500MG.21COM.;7307;7800060017245;16000;100;FARMACIA;SAVAL;AMOXICILINA 500 MG;false;PENICILINOTERAPIA;F-5513/15;PENICILINOTERAPIA;21;COMPRIMIDOS;RECETA MEDICA
AMOVAL JBE.250MG/5ML.100ML.;7310;7800060111264;11500;100;FARMACIA;SAVAL;AMOXICILINA;true;PENICILINOTERAPIA;F-5516/15;PENICILINOTERAPIA;100;MILILITROS;RECETA MEDICA
ANTIAX JBE.180ML;7314;7800060014497;12000;100;FARMACIA;SAVAL;SIMETICONA 100 MG,MAGALDRATE 480 MG;false;ANTIACIDO-ANTIFLATULENTO;F-5449/15;ANTIACIDO-ANTIFLATULENTO;180;MILILITROS;DIRECTA
BEQUIUM JBE 120ML;7323;7800060011816;15000;100;FARMACIA;SAVAL;PSEUDOEFEDRINA 30 MG,CLORFENAMINA 2 MG,PSEUDOEFEDRINA CLORHIDRATO 30 MG,CODEINA 10 MG,CLORFENAMINA MALEATO 2 MG,ISOEFEDRINA;false;ANTITUSIVO;F-9564/16;ANTITUSIVO;120;MILILITROS;RECETA MEDICA
BUXON 150MG.30COMP.;7330;7800060114364;29000;100;FARMACIA;SAVAL;BUPROPION (ANFEBUTAMONA) 150 MG;false;ANTIDEPRESIVO;F-3670/15;ANTIDEPRESIVO;30;COMPRIMIDOS;RECETA RETENIDA
CIPRODEX SOL.OFT.OFT.5ML.;7331;7800060030183;20000;100;FARMACIA;SAVAL;DEXAMETASONA 1 MG,CIPROFLOXACINO 3 MG;false;CORTICOTER.ASOCIADA OFTALMICA;F-9566/16;CORTICOTER.ASOCIADA OFTALMICA;5;MILILITROS;RECETA RETENIDA
CIPROVAL 500MG.20COM.;7335;7800060018174;40000;100;FARMACIA;SAVAL;CIPROFLOXACINO;true;QUINOLONOTERAPIA;F-5523/15;QUINOLONOTERAPIA;20;COMPRIMIDOS;RECETA RETENIDA
CIPROVAL GTS.OFT.5ML;7340;7800060001848;21000;100;FARMACIA;SAVAL;CIPROFLOXACINO 3 MG;false;ANTIBIOTICO OFTALMICO;F-9567/16;ANTIBIOTICO OFTALMICO;5;MILILITROS;RECETA MEDICA
CIPROVAL UNG.OFT.3.5GR.;7342;7800060110106;22000;100;FARMACIA;SAVAL;CIPROFLOXACINO 0.3 %;false;ANTIBIOTICO OFTALMICO;F-9569/16;ANTIBIOTICO OFTALMICO;3.5;GRAMOS;RECETA MEDICA
CLORANFENICOL UNG.OFT.3,5GR.HOSPIFARMA;7350;7804640560107,7800060003064;2000;100;FARMACIA;GENERICOS;CLORANFENICOL 0.01 MG;false;ANTIBIOTICO OFTALMICO;F-19212/17;ANTIBIOTICO OFTALMICO;3.5;GRAMOS;RECETA MEDICA
DERMABIOTICO UNG.15GR;7359;7800060011205;6500;100;FARMACIA;SAVAL;SULFATO DEPOLIMIXINA,BACITRACINA 500 UI,POLIMIXINA B 10000 UI;false;ANTISEPTICO DERMICO;B-884/15;ANTISEPTICO DERMICO;15;GRAMOS;DIRECTA
DIAREN JBE.100ML.;7362;7800060007642;11000;100;FARMACIA;SAVAL;NIFUROXAZIDA 200 MG,ATAPULGITA 500 MG;false;ANTISEPTICO INTESTINAL;F-5451/15;ANTISEPTICO INTESTINAL;100;MILILITROS;RECETA MEDICA
DIAREN 20COM.;7363;7800060007635;6000;100;FARMACIA;SAVAL;NIFUROXAZIDA 200 MG,ATAPULGITA 350 MG;false;ANTISEPTICO INTESTINAL;F-5450/15;ANTISEPTICO INTESTINAL;20;COMPRIMIDOS;RECETA MEDICA
DOLOVERINA 200MG.20COM;7365;7800060115330;20000;100;FARMACIA;SAVAL;MEBEVERINA CLORHIDRATO,MEBEVERINA 200 MG;false;ANTIESPASMODICO;F-7236/15;ANTIESPASMODICO;20;CAPSULAS;RECETA MEDICA
EUROGESIC INF.50MG.6SUP.;7379;7800060404281;5500;100;FARMACIA;SAVAL;NAPROXENO 50 MG,NAPROXENO SODICO;false;ANALGESICO-ANTIINFLAMATORIO;F-9787/16;ANALGESICO-ANTIINFLAMATORIO;6;SUPOSITORIOS;DIRECTA
EUROGESIC 275MG.10COM.;7381;7800060402744;3000;100;FARMACIA;SAVAL;NAPROXENO 275 MG;true;ANALGESICO-ANTIINFLAMATORIO;F-9784/16;ANALGESICO-ANTIINFLAMATORIO;10;COMPRIMIDOS;DIRECTA
EUROGESIC FORTE 550MG.10COM.;7382;7800060403987;4000;100;FARMACIA;SAVAL;NAPROXENO 550 MG,NAPROXENO SODICO;true;ANALGESICO-ANTIINFLAMATORIO;F-9785/16;ANALGESICO-ANTIINFLAMATORIO;10;COMPRIMIDOS;RECETA MEDICA
EUROVIR JBE. 200MG/5ML 100ML;7397;7800060402904;36000;100;FARMACIA;SAVAL;ACICLOVIR 200 MG;false;ANTIVIRAL;F-9794/16;ANTIVIRAL;100;MILILITROS;RECETA MEDICA
HIDRIUM 20COM.;7411;7800060009912;12000;100;FARMACIA;SAVAL;FUROSEMIDA 40 MG,AMILORIDA 5 MG;false;DIURETICO;F-5461/15;DIURETICO;20;COMPRIMIDOS;RECETA MEDICA
IDON SUS.100ML.;7417;7800060009318;12000;100;FARMACIA;SAVAL;DOMPERIDONA 1 MG;false;ANTIEMETICO;F-5466/15;ANTIEMETICO;100;MILILITROS;RECETA MEDICA
MUXOL JBE.AD.30MG.100ML;7441;7800060009684;4000;100;FARMACIA;SAVAL;AMBROXOL 30 MG;false;EXPECTORANTE;F-5471/15;EXPECTORANTE;100;MILILITROS;DIRECTA
NICOTEARS SOL.OFT.20ML;7445;7800060003408;13000;100;FARMACIA;SAVAL;HIDROXIPROPILMETILCELULOSA,HIPROMELOSA 0.3 %,DEXTRAN 0.1 %,DEXTRAN 70 0.1 G;false;HUMECTANTE OCULAR;;HUMECTANTE OCULAR;20;MILILITROS;
NOVOTEARS SOL.OFT.10ML;7448;7800060035140;3500;100;FARMACIA;SAVAL;NAFAZOLINA 0.12 MG,DEXTRAN 70 0.1 G,DEXTRAN 1 MG,HIDROXIPROPILMETILCELULOSA,HIPROMELOSA 3 MG;false;DESCONGESTIONANTE OFTALMICO;F-635/18;DESCONGESTIONANTE OFTALMICO;10;MILILITROS;DIRECTA
OFTABIOTICO SOL.OFT.10 ML;7449;7800060003217;7000;100;FARMACIA;SAVAL;NEOMICINA 1.7 MG,GRAMICIDINA 0.025 MG,POLIMIXINA B 0.05 MG;false;ANTIBIOTICO OFTALMICO;B-519/19;ANTIBIOTICO OFTALMICO;10;MILILITROS;RECETA MEDICA
OFTABIOTICO UNG.OFT.3.5 GRS;7450;7800060003224;8500;100;FARMACIA;SAVAL;NEOMICINA 3.5 MG,BACITRACINA 400 UI,POLIMIXINA B 6000 UI;false;ANTIBIOTICO OFTALMICO;B-885/15;ANTIBIOTICO OFTALMICO;3.5;GRAMOS;RECETA MEDICA
OFTAGEN SOL.OFT.5ML;7454;7800060003309;12000;100;FARMACIA;SAVAL;GENTAMICINA 0.3 %;false;ANTIBIOTICO OFTALMICO;B-888/15;ANTIBIOTICO OFTALMICO;5;MILILITROS;RECETA MEDICA
OFTAGEN CPTO.SOL.OFT.5ML.;7455;7800060003323;12000;100;FARMACIA;SAVAL;GENTAMICINA 0.3 %,BETAMETASONA 0.1 %;false;CORTICOTER.ASOCIADA OFTALMICA;B-886/15;CORTICOTER.ASOCIADA OFTALMICA;5;MILILITROS;RECETA RETENIDA
OFTAGEN UNG.OFT.3.5GR.;7457;7800060003316;12000;100;FARMACIA;SAVAL;GENTAMICINA;true;ANTIBIOTICO OFTALMICO;B-889/15;ANTIBIOTICO OFTALMICO;3.5;GRAMOS;RECETA MEDICA
OFTASONA P SOL.OFT.10ML;7462;7800060003132;18000;100;FARMACIA;SAVAL;BETAMETASONA 0.1 %;false;CORTICOTERAPIA OFTALMICA;F-2376/19;CORTICOTERAPIA OFTALMICA;10;MILILITROS;RECETA RETENIDA
OFTAVIR UNG.OFT.3,5GR.;7463;7800060033528;38000;100;FARMACIA;SAVAL;ACICLOVIR 3 %;false;ANTIVIRAL;F-9585/16;ANTIVIRAL;3.5;GRAMOS;RECETA MEDICA
OFTIC SOL.OFT.10ML.;7464;7800060032637;27000;100;FARMACIA;SAVAL;DICLOFENACO SODICO 0.1 %;false;ANTINFLAMATORIO OFTALMICO;F-9586/16;ANTINFLAMATORIO OFTALMICO;10;MILILITROS;RECETA MEDICA
OTICUM GTAS.5ML;7469;7800060011656;9000;100;FARMACIA;SAVAL;NEOMICINA 3.5 MG,POLIMIXINA B 10 MG,BETAMETAZONA,BETAMETASONA 1 MG,LIDOCAINA 20 MG;false;ANTIOTALGICO;B-891/15;ANTIOTALGICO;5;MILILITROS;RECETA MEDICA
PAXON 10MG.20COM.;7472;7800060011861;18000;100;FARMACIA;SAVAL;BUSPIRONA 10 MG;false;ANSIOLITICOS;F-5475/15;ANSIOLITICOS;20;COMPRIMIDOS;RECETA MEDICA
PILOCARPINA SOL.OFT.2% 10ML;7475;7800060003187;12500;100;FARMACIA;GENERICOS;PILOCARPINA 2 %;false;ANTIGLAUCOMATOSO;F-1167/18;ANTIGLAUCOMATOSO;10;MILILITROS;RECETA MEDICA
RINOVAL 50MCG/120DS.NASAL;7481;7800060113985;13000;100;FARMACIA;SAVAL;MOMETASONA FUROATO 50 MCG;false;CORTICOTERAPIA NASAL;F-2341/14;CORTICOTERAPIA NASAL;120;DOSIS;RECETA RETENIDA
TOL 12 FTE.10.000 3AMP.;7496;7800060144941;6500;100;FARMACIA;SAVAL;TIAMINA 200 MG,CIANOCOBALAMINA 10 MG,PIRIDOXINA 100 MG;false;VITAMINOTERAPIA B;;VITAMINOTERAPIA B;3;AMPOLLAS;
TOL 12 JBE.250ML.;7498;7800060015401;11000;100;FARMACIA;SAVAL;PIRIDOXINA 300 MG,TIAMINA 300 MG,CIANOCOBALAMINA 1000 MCG;false;VITAMINOTERAPIA B;F-1170/18;VITAMINOTERAPIA B;250;MILILITROS;RECETA MEDICA
TREX 200MG.5ML.30ML;7509;7800060409248;16500;100;FARMACIA;SAVAL;AZITROMICINA 200 MG;false;MACROLIDOTERAPIA;F-9809/16;MACROLIDOTERAPIA;30;MILILITROS;RECETA MEDICA
TRIO VAL DN 20COM.;7511;7800060110496;5000;100;FARMACIA;SAVAL;PARACETAMOL 500 MG,CLORFENAMINA 4 MG,PSEUDOEFEDRINA 60 MG;false;ANTIGRIPAL;F-68/17;ANTIGRIPAL;20;COMPRIMIDOS;RECETA MEDICA
TRIO VAL GTS.;7512;7800060015678;7500;100;FARMACIA;SAVAL;CLORFENAMINA 0.75 MG,PSEUDOEFEDRINA 7.5 MG,PARACETAMOL 120 MG;false;ANTIGRIPAL;F-5550/15;ANTIGRIPAL;15;MILILITROS;RECETA MEDICA
TRIO VAL JBE.100ML;7513;7800060015685;6500;100;FARMACIA;SAVAL;PARACETAMOL 2500 MG,PSEUDOEFEDRINA 600 MG,CLORFENAMINA 40 MG;false;ANTIGRIPAL;F-5552/15;ANTIGRIPAL;100;MILILITROS;RECETA MEDICA
GUTRON 2.5MG.20COM.;7768;7800020031915;20000;100;FARMACIA;SILESIA;MIDODRINA 2.5 MG;false;ESTIMUL.CARDIORESPIRATORIO;F-11510/16;ESTIMUL.CARDIORESPIRATORIO;20;COMPRIMIDOS;RECETA MEDICA
GUTRON 5.0MG.10COM.;7769;7800020032110;21000;100;FARMACIA;SILESIA;MIDODRINA 5 MG;false;ESTIMUL.CARDIORESPIRATORIO;F-11511/16;ESTIMUL.CARDIORESPIRATORIO;10;COMPRIMIDOS;RECETA MEDICA
ISOSORBIDE DINIT.10MG.60COM. ANDROMACO;7781;7800063111117,7800018600666;2500;100;FARMACIA;GENERICOS;ISOSORBIDA DINITRATO,ISOSORBIDE DINITRATO 10 MG;false;ANTIANGINOSO;F-7205/15;ANTIANGINOSO;60;COMPRIMIDOS;RECETA MEDICA
SALONPAS 1SOBRE.10PARCHES;7826;4987188509067;2500;100;FARMACIA;ANDROMACO;MENTOL 32.7 MG,TOCOFEROL ACETATO,SALICILATO DE METILO 36.1 MG,TIMOL,ALCANFOR 7.1 MG,TOCOFEROL 11.5 MG;false;ANTIINFLAMATORIO TOPICO;;ANTIINFLAMATORIO TOPICO;10;PARCHES;
BABYLAND TALCO REP.200GR.;7899;7804945007826;2500;100;PERFUMERIA;DURANDIN;;false;ACCESORIOS INFANTILES;;ACCESORIOS INFANTILES;;;
COLONIA 451 INGLESA 260ML;7920;7804945004115;3000;100;PERFUMERIA;DURANDIN;;false;ACCESORIOS INFANTILES;;ACCESORIOS INFANTILES;;;
SIMONDS ACEITE EMUL 270ML;7993;7804945001404;3000;100;PERFUMERIA;DURANDIN;;false;ACCESORIOS INFANTILES;;ACCESORIOS INFANTILES;;;
SIMONDS ACEITE EMUL 360 ML;7994;7804945001428;3500;100;PERFUMERIA;DURANDIN;;false;ACCESORIOS INFANTILES;;ACCESORIOS INFANTILES;;;
SIMONDS ACEITE EMUL 650 ML;7995;7804945001435;5000;100;PERFUMERIA;DURANDIN;;false;ACCESORIOS INFANTILES;;ACCESORIOS INFANTILES;;;
SIMONDS BALS BABY 400 ML;8001;7804945001923;4000;100;PERFUMERIA;DURANDIN;;false;ACCESORIOS INFANTILES;;ACCESORIOS INFANTILES;;;
SIMONDS BALS MANZ 400 ML;8002;7804945002043;3000;100;PERFUMERIA;DURANDIN;;false;BALSAMOS Y ACONDICIONADORES;;BALSAMOS Y ACONDICIONADORES;;;
SIMONDS LOC.GOLDEN 260ML;8025;7804945001626;3500;100;PERFUMERIA;DURANDIN;;false;ACCESORIOS INFANTILES;;ACCESORIOS INFANTILES;;;
SIMONDS LOC.GREEN 260ML;8027;7804945016026;3000;100;PERFUMERIA;DURANDIN;;false;ACCESORIOS INFANTILES;;ACCESORIOS INFANTILES;;;
SIMONDS LOC.LILA 260ML;8029;7804945003149;3000;100;PERFUMERIA;DURANDIN;;false;ACCESORIOS INFANTILES;;ACCESORIOS INFANTILES;;;
SIMONDS LOC.MARINA 260ML;8031;7804945002722;3000;100;PERFUMERIA;DURANDIN;;false;ACCESORIOS INFANTILES;;ACCESORIOS INFANTILES;;;
SIMONDS LOC.PINK 260ML;8033;7804945001527;3500;100;PERFUMERIA;DURANDIN;;false;ACCESORIOS INFANTILES;;ACCESORIOS INFANTILES;;;
SIMONDS SH MANZANILLA 410 ML;8055;7804945001862;3500;100;PERFUMERIA;DURANDIN;;false;SHAMPOO;;SHAMPOO;;;
SIMONDS TIPS 200UN;8062;7804945002197;2000;100;PERFUMERIA;DURANDIN;;false;ACCESORIOS INFANTILES;;ACCESORIOS INFANTILES;;;
DEVELLOL CR.60GR.;8175;7800023226103;5000;100;PERFUMERIA;FARMOQUIMICA DEL PACIFICO;;false;DEPILACION;;DEPILACION;;;
FLORES PECTORALES 15GR.;8191;7805357004236,80070818,7805633180401;700;100;RECETARIO MAGISTRAL;DROGUERIA ALEMANA;;false;ANTITUSIVO;;ANTITUSIVO;;;
ENO NATURAL 1SOBRE EFERV.;8212;7794640170881,7804900119151,7804900119182;1000;100;FARMACIA;GLAXO;CARBONATO DE SODIO 500 MG,ACIDO CITRICO 2193.5 MG,BICARBONATO DE SODIO 2306.5 MG;false;ANTIACIDOS;F-14340/14;ANTIACIDOS;5;GRAMOS;DIRECTA
ETIQUET DAMA CR CLASICO.30GR;8218;7804900632506;3000;100;PERFUMERIA;GLAXO CONSUMO;;false;DESODORANTES;;DESODORANTES;;;
ETIQUET DAMA CR. CLASICO 60GR;8219;7804900632452;5500;100;PERFUMERIA;GLAXO CONSUMO;;false;DESODORANTES;;DESODORANTES;;;
PHILLIPS LECHE MAGN 120ML;8224;7502253072795,78056657;5000;100;FARMACIA;GLAXO;ALUMINIO HIDROXIDO,CARBONATO DE CALCIO,MAGNESIO HIDROXIDO,HIDROXIDO DE MAGNESIO;false;ANTIACIDOS;;ANTIACIDOS;120;MILILITROS;
PHILLIPS BLISTER.10TBS;8236;78018686;1500;100;FARMACIA;GLAXO;;false;ANTIACIDOS;F-2242/14;ANTIACIDOS;2;COMPRIMIDOS;DIRECTA
DINAFLEX DUO 500MG.60CAPS;8284;7800070004341;25000;100;FARMACIA;TECNOFARMA;GLUCOSAMINA 500 MG,CONDROITINA 400 MG;false;ANTIARTRITICO/ANTIARTROSICO;F-13030/18;ANTIARTRITICO/ANTIARTROSICO;60;CAPSULAS;DIRECTA
DINAFLEX DUO FORTE.30SOBRES;8285;7800069425022,7800070004556;33000;100;FARMACIA;TECNOFARMA;SULFATO SOD DE CONDROITINA 1200 MG,CONDROITINA,GLUCOSAMINA 1500 MG;false;ANTIARTRITICO/ANTIARTROSICO;F-13033/18;ANTIARTRITICO/ANTIARTROSICO;30;SOBRES;DIRECTA
DIVANON 100MG.3OV.;8287;7800070004235;16000;100;FARMACIA;TECNOFARMA;CLINDAMICINA 100 MG;false;ANTIBIOTERAPIA;F-4324/15;ANTIBIOTERAPIA;3;CAPSULAS;RECETA MEDICA
DIVANON 100MG.7OV.;8288;7800070004242;27000;100;FARMACIA;TECNOFARMA;CLINDAMICINA 100 MG;false;ANTIBIOTERAPIA;F-4324/15;ANTIBIOTERAPIA;7;CAPSULAS;RECETA MEDICA
DOLGENAL 30MG.3AMP.;8290;7800070000084;10000;100;FARMACIA;TECNOFARMA;KETOROLACO 30 MG;false;ANALGESICO;F-18935/16;ANALGESICO;3;AMPOLLAS;RECETA MEDICA
FLUXUS 10MG.60COM.;8301;7800070000138;26000;100;FARMACIA;TECNOFARMA;FLUNARIZINA 10 MG;false;VASODIL.CEREBRAL Y PERIFERICO;F-5591/15;VASODIL.CEREBRAL Y PERIFERICO;60;COMPRIMIDOS;RECETA MEDICA
FLUXUS 10MG.30COM.;8302;7800070000121;21000;100;FARMACIA;TECNOFARMA;FLUNARIZINA 10 MG;false;VASODIL.CEREBRAL Y PERIFERICO;F-5591/15;VASODIL.CEREBRAL Y PERIFERICO;30;COMPRIMIDOS;RECETA MEDICA
LERTUS 50MG.10COM.;8309;7800070000145;9500;100;FARMACIA;TECNOFARMA;DICLOFENACO SODICO 50 MG;false;ANALGESICO-ANTIINFLAMATORIO;F-10318/16;ANALGESICO-ANTIINFLAMATORIO;10;COMPRIMIDOS;RECETA MEDICA
LERTUS GEL 60GR.;8316;7800070000039;10000;100;FARMACIA;TECNOFARMA;DICLOFENACO SODICO 1 %,DICLOFENACO DIETILAMINA 1.16 %;false;ANTIINFLAMATORIO TOPICO;F-5604/15;ANTIINFLAMATORIO TOPICO;60;GRAMOS;DIRECTA
LERTUS RET 100MG.10CAP.;8318;7800070000169;9000;100;FARMACIA;TECNOFARMA;DICLOFENACO SODICO;false;ANALGESICO-ANTIINFLAMATORIO;F-5601/15;ANALGESICO-ANTIINFLAMATORIO;10;COMPRIMIDOS;RECETA MEDICA
LERTUS SR 75MG.10COM.;8320;7800070001425;10500;100;FARMACIA;TECNOFARMA;DICLOFENACO SODICO;false;ANALGESICO-ANTIINFLAMATORIO;F-19012/16;ANALGESICO-ANTIINFLAMATORIO;10;COMPRIMIDOS;RECETA MEDICA
MAGNATIL C 30COM.EFERV.;8325;7800070000244;27000;100;FARMACIA;TECNOFARMA;SULFATO MAGNESIO,VITAMINA C,MANGANESO,ACIDO ASCORBICO 500 MG,MAGNESIO 134.86 MG;false;POLIVITAMINA+MINERALES;F-10335/16;POLIVITAMINA+MINERALES;30;COMPRIMIDOS;DIRECTA
NORDOX 200MG.14COM;8331;7800070004112,7800070004570;17500;100;FARMACIA;TECNOFARMA;FENAZOPIRIDINA 1 MG,FENILAZODIAMINOPIRIDINA;false;ANTIESPASMÓDICO URINARIO;F-385/18;ANTIESPASMÓDICO URINARIO;14;COMPRIMIDOS;RECETA MEDICA
URAZOL 5MG.30COM.;8358;7800070004228;13000;100;FARMACIA;TECNOFARMA;OXIBUTININA CLORHIDRATO 5 MG;false;ANTIESPASMÓDICO URINARIO;F-10373/16;ANTIESPASMÓDICO URINARIO;30;COMPRIMIDOS;RECETA MEDICA
RECOLECTOR ORINA ADULTO;8374;7804995313045,7806130200739;1000;100;FARMACIA;TERUMO CORP JAPON - USA;;false;ACCESORIOS MEDICOS;;ACCESORIOS MEDICOS;;;
DEPO MEDROL 40MG.1AMP.;8399;7800001004464,7800001004525,7800025017204;37000;100;FARMACIA;PFIZER;METILPREDNISOLONA 40 MG;false;CORTICOTERAPIA SISTEMICA;F-20529/18;CORTICOTERAPIA SISTEMICA;1;JERINGA PRELLENADA;RECETA RETENIDA
PASTA LASSAR 30GR. VALMA;8439;7800044000102;1500;100;FARMACIA;GENERICOS OFICINALES;LANOLINA 1 ,VASELINA 1 ,OXIDO DE ZINC,OX.ZINC 1 ,ALMIDON;false;REGENERADOR TEJIDO;;REGENERADOR TEJIDO;;;
POMADA SALICILADA 25GR.VALMA;8440;7800044000119;1500;100;FARMACIA;GENERICOS OFICINALES;SALICILATO DE METILO 10 %;false;ANTIINFLAMATORIO TOPICO;;ANTIINFLAMATORIO TOPICO;;;
SALES REHIDRA.60MEQ.10SACHET VALMA (TRO);8443;7800044001840,7800044000461;4000;100;FARMACIA;VALMA;CLORURO,GLUCOSA,SODIO,CLORURO DE SODIO 0.45 G,CITRATO DE SODIO 0.735 G,POTASIO,CLORURO DE POTASIO 0.375 G,GLUCOSA ANHIDRA 5 G;false;REHIDRATANTE;F-11679/16;REHIDRATANTE;10;SOBRES;DIRECTA
ASMAVENT-B INH.200DOSIS;8677;7800063750033,7800063340029;5500;100;FARMACIA;MINTLAB;SALBUTAMOL 100 MCG,BECLOMETASONA 50 MCG;false;CORTICOTERAPIA INHALATORIA;;CORTICOTERAPIA INHALATORIA;;;
DICOGEL 1.16 % GEL 30 GR;8697;7800063260013;1500;100;FARMACIA;MINTLAB;DICLOFENACO DIETILAMINA 1.16 %,DICLOFENACO DIETILAMONIO;false;ANTIINFLAMATORIO TOPICO;;ANTIINFLAMATORIO TOPICO;;;
TRELIBEC FORTE X10 COMP;8746;7800063310084;8500;100;FARMACIA;MINTLAB;TRIMETOPRIM 160 MG,TRIMETOPRIMA 160 MG,SULFAMETOXAZOL 800 MG;false;SULFATERAPIA;;SULFATERAPIA;;;
TULOX JBE.ADULTO;8749;7800063330068;3000;100;FARMACIA;MINTLAB;OXOLAMINA 50 MG;false;ANTITUSIVO;;ANTITUSIVO;;;
TULOX JBE.INFANTIL;8750;7800063330075;2000;100;FARMACIA;MINTLAB;OXOLAMINA 28 MG;false;ANTITUSIVO;;ANTITUSIVO;;;
ULTRIMIN 10COM.;8751;7800063310152;1000;100;FARMACIA;MINTLAB;METAMIZOL 300 MG,CAFEINA 100 MG,CLORFENAMINA 1 MG,ERGOTAMINA 1 MG;false;ANTIJAQUECOSO;;ANTIJAQUECOSO;;;
PIGEON ABS.LECHE 24UD.16815;8756;4902508168151,1190598,4902508168410,4902508168168;4000;100;PERFUMERIA;PIGEON;;false;ACCESORIOS INFANTILES;;ACCESORIOS INFANTILES;;;
PIGEON MAM.VID.50ML 03308;8766;4902508033084;9000;100;PERFUMERIA;PIGEON;;false;ACCESORIOS INFANTILES;;ACCESORIOS INFANTILES;;;
PIGEON FORMADOR PEZON 16661;8830;4902508168083,4902508166614;10000;100;PERFUMERIA;PIGEON;;false;ACCESORIOS INFANTILES;;ACCESORIOS INFANTILES;;;
PIGEON MAM.VID.120ML 00282;8848;4902508002820;10000;100;PERFUMERIA;PIGEON;;false;ACCESORIOS INFANTILES;;ACCESORIOS INFANTILES;;;
PIGEON MAM.VID.240ML 00280;8849;4902508002806;10000;100;PERFUMERIA;PIGEON;;false;ACCESORIOS INFANTILES;;ACCESORIOS INFANTILES;;;
ACEITE COCO 60ML;8918;7805357100020,80070146,7805633170037;2500;100;RECETARIO MAGISTRAL;REUTTER;ACEITE DE COCO;false;OTROS;;OTROS;;;
ACEITE RICINO FRUTILLA 20ML. VALMA;8920;7800044000430;1500;100;FARMACIA;GENERICOS OFICINALES;ACEITE DE RICINO;false;LAXANTE;N-476/19;LAXANTE;20;GRAMOS;DIRECTA
ACEITE RICINO MENTA 20ML. VALMA;8921;7800044000423,7800046006607;1500;100;FARMACIA;GENERICOS OFICINALES;ACEITE DE RICINO,ACE.DE RICINO;false;LAXANTE;N-65/19;LAXANTE;20;GRAMOS;DIRECTA
ACEITE RICINO PURO 20ML.VALMA;8922;7800044000416,7800046006508;1500;100;FARMACIA;GENERICOS OFICINALES;ACEITE DE RICINO;false;LAXANTE;N-475/19;LAXANTE;20;GRAMOS;DIRECTA
ALCOHOL DES.95% 125ML;8935;7800045001818,7804995120575,7804940041009,7801000285939,7801000206842,7800045001887;1000;100;FARMACIA;GENERICOS OFICINALES;ALCOHOL DESNATURALIZADO 95 %;false;ALCOHOL-AGUA OXIGENADA;;ALCOHOL-AGUA OXIGENADA;;;
ALCOHOL DES.95% 500ML;8936;7800045001832;2000;100;FARMACIA;GENERICOS OFICINALES;ALCOHOL DESNATURALIZADO;false;ALCOHOL-AGUA OXIGENADA;;ALCOHOL-AGUA OXIGENADA;;;
ALCOHOL DES.95% 1000ML;8937;7800045001849,7804940041313,7804995120605,7804940041306,7801000285960,7801000206866;3500;100;FARMACIA;GENERICOS OFICINALES;ALCOHOL ETILICO 95 %,ALCOHOL DESNATURALIZADO;false;ALCOHOL-AGUA OXIGENADA;;ALCOHOL-AGUA OXIGENADA;;;
AZUL DE METILENO 20ML. VALMA;8950;7800044000188,7800046003309;2000;100;FARMACIA;GENERICOS OFICINALES;AZUL DE METILENO 2 %;false;ANTISEPTICO DERMICO;;ANTISEPTICO DERMICO;;;
